eventid	winner	players	playerid	deckname	deckcost	sidebarcost
9651	False	8	255423	Affinity	1629.33	189.46
9651	False	8	255419	Junk	1534.85	73.23
9651	False	8	255420	The End of Twin	2315.86	32.66
9651	False	8	255422	Tokens	2394.37	43.73
9652	True	4	255435	Merfolk	3225.44	175.47
9652	False	4	255441	Berserk Poison	12189.02	299.58
9652	False	4	255442	Lands Eternal Garden	21015.91	382.46
9653	True	3	255445	Tezzeret Control	24333.5	1914.79
9653	False	3	255443	Stoneblade	22955.42	292.51
9654	True	8	255465	Sultai Aggro	1436.49	86.56
9654	False	8	255468	Abzan Midrange	1716.8	9.83
9654	False	8	255471	Abzan Midrange	1269.47	198.71
9654	False	8	255472	Devotion to Blue	318.38	6.42
9654	False	8	255476	Abzan Midrange	1379.58	50.95
9654	False	8	255474	Esper Control	2111.87	51.14
9654	False	8	255475	Gruul Deck Wins	1454.91	27.88
9654	False	8	255473	Mono Green Aggro	2021.98	12.37
9655	True	8	255484	Abzan Midrange	723.93	76.1
9655	False	8	255485	Mardu Aggro	655.02	76.02
9655	False	8	255487	Abzan Midrange	698.72	51.1
9655	False	8	255486	Bant Aggro	918.69	9.49
9655	False	8	255490	Abzan Midrange	704.58	92.14
9655	False	8	255488	Abzan Midrange	701.22	58.72
9655	False	8	255489	Bant Aggro	932.05	14.72
9655	False	8	255491	Selesnya Aggro	869.18	4.36
9656	True	1	255505	Stoneblade	22857.17	245.43
9657	True	7	255512	Infect	2179.26	74.06
9657	False	7	255510	UW Control	2403.53	92.43
9657	False	7	255509	Burn	2868.27	15.46
9657	False	7	255508	Martyr Life	428.82	43.73
9657	False	7	255507	UWr Midrange	2330.44	83.26
9657	False	7	255511	Merfolk	2434.82	317.54
9658	True	8	255513	Anafenza the Foremost	9886.25	1078.95
9658	True	8	255515	Maelstrom Wanderer	8011.49	481.52
9658	True	8	255514	Marath Will of the Wild	10053.49	535.14
9658	True	8	255516	Narset Enlightened Master	9756.22	290.4
9658	False	8	255520	Maelstrom Wanderer	4906.62	216.01
9658	False	8	255517	Prossh without Food Chain	10232.18	615.49
9658	False	8	255518	Sen Triplets  Reanimator	3300.58	418.14
9658	False	8	255519	Sidisi Brood Tyrant	3976.25	743.28
966	False	4	208941	MUD	79463.81	161.21
966	False	4	208942	Jace Control	101986.05	212.21
966	False	4	208943	Monoriddle	87724.62	100.96
9660	True	2	255529	Stoneblade	19257.3	138.62
9660	False	2	255528	Shardless BUG	23495.36	151.77
9661	True	8	255539	Bloom Titan	1003.22	162.59
9661	False	8	255538	Gr Tron	1092.45	92.88
9661	False	8	255537	Infect	1895.39	59.17
9661	False	8	255535	Bloom Titan	1053.73	183.96
9661	False	8	255534	Junk	1954.97	38.17
9661	False	8	255541	Junk	1756.64	81.0
9661	False	8	255540	Martyr Life	1528.65	88.27
9662	True	8	255550	Abzan Midrange	1292.47	97.81
9662	False	8	255551	Azorius Heroic	2130.12	28.01
9662	False	8	255552	Red Deck Wins	185.88	8.85
9662	False	8	255553	Mono Green Aggro	237.14	54.6
9662	False	8	255554	Mono Green Aggro	244.01	23.04
9662	False	8	255555	Gruul Deck Wins	1141.11	27.55
9662	False	8	255556	Selesnya Aggro	1116.47	9.37
9662	False	8	255557	Red Deck Wins	206.72	15.94
9663	True	10	255560	Abzan Midrange	1351.68	61.97
9663	True	10	255562	Boros Aggro	399.81	13.83
9663	True	10	255559	Gruul Deck Wins	1452.23	25.2
9663	True	10	255561	Gruul Deck Wins	1450.83	24.9
9663	True	10	255567	Gruul Deck Wins	1841.14	15.61
9663	True	10	255564	Jeskai Ascendancy	1132.76	48.96
9663	True	10	255568	Jund	1766.55	147.35
9663	True	10	255565	Mardu Control	1380.73	71.48
9663	True	10	255566	Red Deck Wins	226.36	25.27
9663	True	10	255558	Selesnya Aggro	1070.45	14.89
9664	True	8	255576	Gruul Deck Wins	1119.72	11.79
9664	False	8	255575	Red Deck Wins	213.12	8.6
9664	False	8	255574	Temur Burn	1151.01	16.46
9664	False	8	255573	Red Deck Wins	215.11	14.68
9664	False	8	255572	Selesnya Aggro	1217.92	11.99
9664	False	8	255571	Abzan Midrange	1104.53	22.6
9664	False	8	255570	Gruul Dragons	1142.65	18.57
9664	False	8	255569	Temur Aggro	1542.97	20.23
9665	True	8	255579	Wu Weenie	2079.8	46.31
9665	False	8	255584	UR Ponza	959.69	58.08
9665	False	8	255578	WU Weenie	1101.67	58.53
9665	False	8	255581	WRG Zoo	2228.25	65.74
9665	False	8	255577	Heartbeat	732.04	26.7
9665	False	8	255580	WB Aggro	819.13	33.24
9665	False	8	255582	WU Weenie	1278.61	42.23
9665	False	8	255583	WU Weenie	1137.39	47.57
9669	False	2	255598	Tezzeret Control	18819.2	226.31
967	True	8	208944	Bant	12644.93	117.84
967	False	8	208945	CounterTop	35422.24	81.31
967	False	8	208946	Show  Bant	12459.13	68.36
967	False	8	208947	Show  Bant	12398.4	60.01
967	False	8	208950	Countertop	23850.52	144.38
967	False	8	208948	Dredge	1610.95	127.04
967	False	8	208949	Goblins Zasca Team	10523.63	220.83
9670	True	2	255599	Grixis Pyromancer	23331.44	220.53
9670	False	2	255600	Berserk Poison	13587.49	1064.78
9671	True	5	255605	Gr Tron	1233.29	61.94
9671	False	5	255604	Twin Exarch	1816.5	122.84
9671	False	5	255601	Mono Green Aggro	320.74	56.04
9671	False	5	255602	Infect	1895.39	59.17
9673	True	8	255613	Burn	1922.91	32.6
9673	False	8	255611	Twin Exarch	2460.76	129.94
9673	False	8	255609	Twin Exarch	2133.67	111.0
9673	False	8	255610	Burn	2769.99	45.84
9673	False	8	255608	Junk	2155.87	48.65
9673	False	8	255607	Elves	1300.92	67.41
9674	False	4	255615	Elves	1965.32	63.97
9674	False	4	255616	Tooth and Nail	1915.75	176.59
9674	False	4	255617	Elves	1273.85	51.5
9675	True	7	255622	UrzaTron	980.76	260.81
9675	False	7	255621	Junk	2593.17	157.91
9675	False	7	255620	Hatebear	461.66	68.77
9675	False	7	255623	Dredgevine	2629.78	176.85
9675	False	7	255619	UW Control	1558.19	40.28
9675	False	7	255618	Goblins	668.42	43.96
9675	False	7	255624	Affinity	1491.95	36.44
9677	True	6	255626	Affinity	1609.63	157.1
9677	False	6	255625	Burn	2176.77	43.17
9677	False	6	255627	Instant Reanimator	2214.77	185.06
9677	False	6	255628	Junk	1790.84	92.15
9677	False	6	255629	Twin Exarch	3608.9	174.38
9677	False	6	255630	Elves	875.28	50.76
9678	True	7	255632	Devotion to Green	1414.63	17.82
9678	False	7	255631	Red Deck Wins	191.65	5.84
9678	False	7	255637	Gruul Deck Wins	1457.42	30.46
9678	False	7	255634	Red Deck Wins	211.31	10.41
9678	False	7	255635	Gruul Dragons	1387.39	33.44
9678	False	7	255636	Mardu Midrange	1386.05	76.02
9678	False	7	255633	Gruul Deck Wins	1449.0	24.29
9679	True	7	255644	Selesnya Aggro	1747.43	9.06
9679	False	7	255643	Gruul Deck Wins	1651.8	25.27
9679	False	7	255642	UB Control	2264.8	136.38
9679	False	7	255641	Abzan Midrange	1374.21	18.06
9679	False	7	255640	Selesnya Aggro	1120.75	12.17
9679	False	7	255639	Selesnya Aggro	1639.79	12.73
9679	False	7	255638	Red Deck Wins	213.12	8.6
968	True	2	208952	Landstill UWx	22690.26	720.14
968	False	2	208953	Zoo	14849.63	170.3
9680	True	8	255646	Shardless BUG	24283.25	1196.27
9680	False	8	255647	UW Miracles	18198.63	269.56
9680	False	8	255649	Miracle Blade	14786.26	254.54
9680	False	8	255648	Omni  Show	7920.53	200.93
9680	False	8	255651	Omni  Show	10232.23	176.55
9680	False	8	255650	Storm	19584.34	139.98
9680	False	8	255645	UW Control	14291.87	314.49
9681	True	8	255653	UW Miracles	11714.49	304.7
9681	False	8	255656	Pikula	14001.63	800.14
9681	False	8	255655	Storm	19668.71	227.52
9681	False	8	255657	Elves	9592.44	239.21
9681	False	8	255658	Pikula	11411.2	102.48
9681	False	8	255659	Storm	18037.33	183.19
9681	False	8	255660	Storm	18634.33	233.89
9682	True	8	255669	Gruul Deck Wins	1447.18	20.22
9682	False	8	255670	Abzan Midrange	1376.14	146.42
9682	False	8	255672	Abzan Midrange	1521.81	128.11
9682	False	8	255671	Sultai Aggro	1577.22	112.69
9682	False	8	255674	Bant Aggro	1861.87	7.87
9682	False	8	255673	Esper Dragons	2179.94	117.38
9682	False	8	255676	Gruul Dragons	1313.0	25.09
9682	False	8	255675	Jeskai Token	1066.83	22.36
9683	True	8	255677	Jeskai Midrange	1120.8	51.05
9683	False	8	255678	Gruul Dragons	1324.19	39.96
9683	False	8	255680	Devotion to Green	1864.37	60.26
9683	False	8	255679	Jeskai Midrange	1105.8	14.5
9683	False	8	255682	Abzan Midrange	1818.96	79.43
9683	False	8	255683	Azorius Heroic	2115.38	35.86
9683	False	8	255681	Bant Aggro	1852.13	10.28
9683	False	8	255684	Gruul Deck Wins	1254.54	8.33
9684	True	8	255685	Golgari Aggro	1222.87	106.7
9684	False	8	255686	Gruul Deck Wins	1439.26	12.23
9684	False	8	255688	Esper Dragons	2305.8	112.07
9684	False	8	255687	Selesnya Aggro	1353.53	8.8
9684	False	8	255691	Esper Dragons	2262.95	71.5
9684	False	8	255692	Esper Dragons	1823.68	19.42
9684	False	8	255689	Gruul Deck Wins	1431.76	9.36
9684	False	8	255690	Red Deck Wins	245.56	46.09
9685	True	8	255700	Esper Dragons	2168.32	103.74
9685	False	8	255699	Abzan Midrange	1597.17	48.23
9685	False	8	255698	Abzan Control	1521.68	93.4
9685	False	8	255697	Esper Dragons	2304.29	109.94
9685	False	8	255693	Abzan Midrange	1406.27	26.47
9685	False	8	255696	Abzan Midrange	1537.12	18.16
9685	False	8	255694	Esper Dragons	2168.17	104.13
9685	False	8	255695	Gruul Deck Wins	1454.63	27.67
9686	True	8	255708	Red Deck Wins	204.26	12.67
9686	False	8	255707	Red Deck Wins	229.9	11.25
9686	False	8	255705	Abzan Control	1548.3	9.46
9686	False	8	255706	Abzan Midrange	1555.27	72.1
9686	False	8	255701	Abzan Midrange	1443.8	97.09
9686	False	8	255703	Abzan Midrange	1406.82	63.41
9686	False	8	255704	Gruul Deck Wins	1450.92	28.01
9686	False	8	255702	UB Control	1909.85	135.8
9687	True	8	255713	Temur Aggro	1448.78	50.04
9687	False	8	255714	Esper Control	2085.9	101.63
9687	False	8	255716	Esper Dragons	2248.29	65.69
9687	False	8	255715	Temur Control	1429.28	17.73
9687	False	8	255711	Abzan Midrange	1598.4	54.79
9687	False	8	255710	Bant Aggro	1860.26	17.77
9687	False	8	255712	Esper Dragons	2297.91	104.84
9687	False	8	255709	Gruul Aggro	1402.29	23.93
9689	True	8	255724	Abzan Control	1434.65	25.64
9689	False	8	255723	Bant Aggro	1849.06	6.57
